name,coordinate,creation_timestamp 
San Juan Capistrano,"{'latitude': 33.52857, 'longitude': -117.67576}",1409139673
Aliso Viejo,"{'latitude': 33.58048, 'longitude': -117.72123}",1409139407
South Laguna,"{'latitude': 33.60056, 'longitude': -117.77989}",1409139230
Newport Beach,"{'latitude': 33.61736, 'longitude': -117.81983}",1409139097
Newport Beach,"{'latitude': 33.62167, 'longitude': -117.82509}",1409139073
Costa Mesa,"{'latitude': 33.67745, 'longitude': -117.88771}",1409138795
Fountain Valley,"{'latitude': 33.7127, 'longitude': -117.9636}",1409138489
Fountain Valley,"{'latitude': 33.71468, 'longitude': -117.9664}",1409138473
Fountain Valley,"{'latitude': 33.71547, 'longitude': -117.9708}",1409138074
Fountain Valley,"{'latitude': 33.73067, 'longitude': -117.95476}",1409137825
Westminster,"{'latitude': 33.73819, 'longitude': -117.9549}",1409137581
Westminster,"{'latitude': 33.74715, 'longitude': -117.95458}",1409137501
Westminster,"{'latitude': 33.75141, 'longitude': -117.9545}",1409137472
Garden Grove,"{'latitude': 33.75592, 'longitude': -117.95699}",1409134413
Garden Grove,"{'latitude': 33.75543, 'longitude': -117.9593}",1409130428
Garden Grove,"{'latitude': 33.75226, 'longitude': -117.95774}",1409130094
Fountain Valley,"{'latitude': 33.72345, 'longitude': -117.97194}",1409129823
Costa Mesa,"{'latitude': 33.69029, 'longitude': -117.90785}",1409129523
Costa Mesa,"{'latitude': 33.69602, 'longitude': -117.90739}",1409129092
Costa Mesa,"{'latitude': 33.66428, 'longitude': -117.8963}",1409128273
Costa Mesa,"{'latitude': 33.65149, 'longitude': -117.90841}",1409128190
Newport Beach,"{'latitude': 33.61857, 'longitude': -117.93011}",1409127889
Newport Beach,"{'latitude': 33.60883, 'longitude': -117.92832}",1409125611
Newport Beach,"{'latitude': 33.61515, 'longitude': -117.93052}",1409125224
Newport Beach,"{'latitude': 33.61216, 'longitude': -117.9291}",1409121576
Newport Beach,"{'latitude': 33.60949, 'longitude': -117.93005}",1409119328
Newport Beach,"{'latitude': 33.60724, 'longitude': -117.92114}",1409119155
Newport Beach,"{'latitude': 33.61075, 'longitude': -117.92868}",1409118854
Costa Mesa,"{'latitude': 33.63116, 'longitude': -117.92476}",1409118728
Costa Mesa,"{'latitude': 33.65257, 'longitude': -117.90802}",1409118553
Costa Mesa,"{'latitude': 33.6707, 'longitude': -117.88988}",1409118469
Santa Ana,"{'latitude': 33.69809, 'longitude': -117.86238}",1409118343
Santa Ana,"{'latitude': 33.71757, 'longitude': -117.84286}",1409118253
Orange,"{'latitude': 33.79911, 'longitude': -117.83145}",1409117952
Orange,"{'latitude': 33.8164, 'longitude': -117.83244}",1409117891
Anaheim,"{'latitude': 33.85023, 'longitude': -117.83644}",1409117743
Anaheim,"{'latitude': 33.84617, 'longitude': -117.86426}",1409117652
Anaheim,"{'latitude': 33.85951, 'longitude': -117.91795}",1409117351
Fullerton,"{'latitude': 33.85988, 'longitude': -117.90619}",1409117110
Fullerton,"{'latitude': 33.85989, 'longitude': -117.90619}",1409117051
Anaheim,"{'latitude': 33.85617, 'longitude': -117.91953}",1409111335
Temescal Valley,"{'latitude': 33.7466, 'longitude': -117.45259}",1409107536
Wildomar,"{'latitude': 33.59758, 'longitude': -117.24712}",1409106599
Murrieta,"{'latitude': 33.58026, 'longitude': -117.22633}",1409106510
Temecula,"{'latitude': 33.52426, 'longitude': -117.1612}",1409105340
Temecula Ranchos,"{'latitude': 33.45502, 'longitude': -117.10682}",1409103014
Rainbow,"{'latitude': 33.4337, 'longitude': -117.14002}",1409101644
Ridgecrest Estates,"{'latitude': 33.39711, 'longitude': -117.17177}",1409101430
San Luis Rey Heights,"{'latitude': 33.28688, 'longitude': -117.25634}",1409098161
San Luis Rey Heights,"{'latitude': 33.29625, 'longitude': -117.2205}",1409097773
San Luis Rey Heights,"{'latitude': 33.29994, 'longitude': -117.21817}",1409097746
Ridgecrest Estates,"{'latitude': 33.39726, 'longitude': -117.17165}",1409097083
Temecula,"{'latitude': 33.4809, 'longitude': -117.14325}",1409096894
Temecula Ranchos,"{'latitude': 33.45523, 'longitude': -117.1066}",1409090083
Temecula,"{'latitude': 33.47075, 'longitude': -117.12247}",1409089761
Murrieta,"{'latitude': 33.57409, 'longitude': -117.20396}",1409086041
Temecula,"{'latitude': 33.49816, 'longitude': -117.15059}",1409058798
Temecula,"{'latitude': 33.49907, 'longitude': -117.15315}",1409057846
Temecula,"{'latitude': 33.49659, 'longitude': -117.14003}",1409057567
Temecula,"{'latitude': 33.4982, 'longitude': -117.15072}",1409051703
Murrieta,"{'latitude': 33.57404, 'longitude': -117.20397}",1409021855
Murrieta,"{'latitude': 33.57563, 'longitude': -117.18543}",1409014803
Murrieta,"{'latitude': 33.57139, 'longitude': -117.18385}",1409014699
Murrieta,"{'latitude': 33.57512, 'longitude': -117.17823}",1409011684
Murrieta,"{'latitude': 33.56994, 'longitude': -117.1846}",1409011562
Murrieta,"{'latitude': 33.55777, 'longitude': -117.20225}",1409011427
Murrieta,"{'latitude': 33.55587, 'longitude': -117.20438}",1409011328
Temecula,"{'latitude': 33.5192, 'longitude': -117.16797}",1408979938
Temecula,"{'latitude': 33.5192, 'longitude': -117.16797}",1408979928
San Luis Rey Heights,"{'latitude': 33.29873, 'longitude': -117.21856}",1408978376
San Luis Rey Heights,"{'latitude': 33.29453, 'longitude': -117.22172}",1408978343
San Luis Rey Heights,"{'latitude': 33.2866, 'longitude': -117.25619}",1408930933
San Luis Rey Heights,"{'latitude': 33.28659, 'longitude': -117.25616}",1408930697
San Luis Rey Heights,"{'latitude': 33.28658, 'longitude': -117.2561}",1408870747
San Luis Rey Heights,"{'latitude': 33.28657, 'longitude': -117.25609}",1408870746
Murrieta,"{'latitude': 33.56247, 'longitude': -117.1798}",1408856838
Carlsbad,"{'latitude': 33.15816, 'longitude': -117.35204}",1408839710
Oceanside,"{'latitude': 33.18407, 'longitude': -117.32995}",1408837760
Carlsbad,"{'latitude': 33.10967, 'longitude': -117.31843}",1408832733
Carlsbad,"{'latitude': 33.10282, 'longitude': -117.31351}",1408832576
Carlsbad,"{'latitude': 33.10946, 'longitude': -117.32161}",1408832286
Carlsbad,"{'latitude': 33.12619, 'longitude': -117.33066}",1408832155
Carlsbad,"{'latitude': 33.13206, 'longitude': -117.33487}",1408832002
Carlsbad,"{'latitude': 33.15551, 'longitude': -117.35106}",1408831575
Oceanside,"{'latitude': 33.17315, 'longitude': -117.36042}",1408831329
Oceanside,"{'latitude': 33.18385, 'longitude': -117.36928}",1408831189
Oceanside,"{'latitude': 33.21658, 'longitude': -117.35034}",1408830512
Oceanside,"{'latitude': 33.24096, 'longitude': -117.2967}",1408830212
Oceanside,"{'latitude': 33.24379, 'longitude': -117.288}",1408830060
Oceanside,"{'latitude': 33.25296, 'longitude': -117.26178}",1408829873
San Luis Rey Heights,"{'latitude': 33.29529, 'longitude': -117.22184}",1408829546
Rainbow,"{'latitude': 33.36341, 'longitude': -117.16085}",1408828954
Temecula,"{'latitude': 33.49886, 'longitude': -117.15051}",1408828414
Temecula,"{'latitude': 33.53806, 'longitude': -117.15223}",1408819834
Temecula,"{'latitude': 33.54013, 'longitude': -117.15792}",1408819454
Temecula,"{'latitude': 33.52221, 'longitude': -117.15701}",1408819277
Temecula,"{'latitude': 33.50551, 'longitude': -117.14988}",1408818297
Temecula,"{'latitude': 33.50898, 'longitude': -117.13198}",1408818129
Temecula,"{'latitude': 33.54142, 'longitude': -117.07444}",1408817626
Temecula,"{'latitude': 33.54295, 'longitude': -117.08131}",1408814430
Temecula,"{'latitude': 33.54348, 'longitude': -117.08077}",1408777976
Temecula,"{'latitude': 33.5348, 'longitude': -117.14696}",1408777660
Temecula,"{'latitude': 33.54343, 'longitude': -117.08076}",1408773343
San Luis Rey Heights,"{'latitude': 33.28673, 'longitude': -117.25605}",1408758556
San Luis Rey Heights,"{'latitude': 33.28691, 'longitude': -117.2567}",1408749165
San Luis Rey Heights,"{'latitude': 33.29502, 'longitude': -117.22177}",1408746903
San Luis Rey Heights,"{'latitude': 33.32887, 'longitude': -117.16239}",1408746118
Temecula,"{'latitude': 33.51794, 'longitude': -117.1604}",1408745330
Temecula,"{'latitude': 33.51925, 'longitude': -117.16803}",1408720641
Temecula,"{'latitude': 33.5308, 'longitude': -117.15156}",1408720291
Temecula,"{'latitude': 33.53813, 'longitude': -117.15211}",1408697386
Temecula,"{'latitude': 33.53546, 'longitude': -117.16493}",1408697016
Temecula,"{'latitude': 33.53546, 'longitude': -117.16493}",1408696998
Temecula,"{'latitude': 33.52311, 'longitude': -117.15766}",1408687135
Murrieta Hot Springs,"{'latitude': 33.54989, 'longitude': -117.13962}",1408678161
Temecula,"{'latitude': 33.54814, 'longitude': -117.14352}",1408678054
Temecula,"{'latitude': 33.53823, 'longitude': -117.15206}",1408675156
Ridgecrest Estates,"{'latitude': 33.39111, 'longitude': -117.17453}",1408674177
San Luis Rey Heights,"{'latitude': 33.33085, 'longitude': -117.15948}",1408673908
San Luis Rey Heights,"{'latitude': 33.30619, 'longitude': -117.21102}",1408673601
San Luis Rey Heights,"{'latitude': 33.30444, 'longitude': -117.21286}",1408673589
San Luis Rey Heights,"{'latitude': 33.28778, 'longitude': -117.25304}",1408673317
San Luis Rey Heights,"{'latitude': 33.28662, 'longitude': -117.25604}",1408668315
Ridgecrest Estates,"{'latitude': 33.39707, 'longitude': -117.17182}",1408667141
Temecula,"{'latitude': 33.49928, 'longitude': -117.15425}",1408666608
Temecula,"{'latitude': 33.51218, 'longitude': -117.16584}",1408666273
Temecula,"{'latitude': 33.51907, 'longitude': -117.16771}",1408662434
Temecula,"{'latitude': 33.51914, 'longitude': -117.1677}",1408651934
Temecula,"{'latitude': 33.52127, 'longitude': -117.16604}",1408650675
Temecula,"{'latitude': 33.51914, 'longitude': -117.16787}",1408635127
Temecula,"{'latitude': 33.51914, 'longitude': -117.16787}",1408635091
San Luis Rey Heights,"{'latitude': 33.28663, 'longitude': -117.25603}",1408596930
San Luis Rey Heights,"{'latitude': 33.35513, 'longitude': -117.15809}",1408595789
Rainbow,"{'latitude': 33.43946, 'longitude': -117.13882}",1408595432
Temecula,"{'latitude': 33.5112, 'longitude': -117.14086}",1408595029
Temecula,"{'latitude': 33.51105, 'longitude': -117.14651}",1408594592
Temecula,"{'latitude': 33.51029, 'longitude': -117.14745}",1408581478
Temecula,"{'latitude': 33.5113, 'longitude': -117.1467}",1408580500
Temecula,"{'latitude': 33.51915, 'longitude': -117.16773}",1408572972
Temecula,"{'latitude': 33.51915, 'longitude': -117.16774}",1408572093
Temecula,"{'latitude': 33.51922, 'longitude': -117.16791}",1408550091
Temecula,"{'latitude': 33.51922, 'longitude': -117.16791}",1408547920
San Luis Rey Heights,"{'latitude': 33.2868, 'longitude': -117.25628}",1408519095
San Luis Rey Heights,"{'latitude': 33.29607, 'longitude': -117.22065}",1408518720
Temecula,"{'latitude': 33.52416, 'longitude': -117.16122}",1408517587
Temecula,"{'latitude': 33.5307, 'longitude': -117.15386}",1408516778
Temecula,"{'latitude': 33.53314, 'longitude': -117.15214}",1408516584
Temecula,"{'latitude': 33.53822, 'longitude': -117.15217}",1408497744
Temecula,"{'latitude': 33.53822, 'longitude': -117.15217}",1408497636
Temecula,"{'latitude': 33.52355, 'longitude': -117.16102}",1408497217
Murrieta,"{'latitude': 33.52837, 'longitude': -117.17462}",1408496757
Murrieta,"{'latitude': 33.53676, 'longitude': -117.17599}",1408495638
Temecula,"{'latitude': 33.51921, 'longitude': -117.16773}",1408487203
San Luis Rey Heights,"{'latitude': 33.28667, 'longitude': -117.25605}",1408441091
San Luis Rey Heights,"{'latitude': 33.28662, 'longitude': -117.25597}",1408417675
San Luis Rey Heights,"{'latitude': 33.28672, 'longitude': -117.25606}",1408417674
Bonsall,"{'latitude': 33.25806, 'longitude': -117.23674}",1408416041
Bonsall,"{'latitude': 33.25806, 'longitude': -117.23674}",1408415862
Oceanside,"{'latitude': 33.24804, 'longitude': -117.29372}",1408414906
San Luis Rey Heights,"{'latitude': 33.2867, 'longitude': -117.25615}",1408407864
San Luis Rey Heights,"{'latitude': 33.28991, 'longitude': -117.24793}",1408407609
San Luis Rey Heights,"{'latitude': 33.32889, 'longitude': -117.16239}",1408406932
Temecula,"{'latitude': 33.48877, 'longitude': -117.14409}",1408406313
Temecula,"{'latitude': 33.51917, 'longitude': -117.1677}",1408382396
Temecula,"{'latitude': 33.51918, 'longitude': -117.16771}",1408381458
San Luis Rey Heights,"{'latitude': 33.28668, 'longitude': -117.25604}",1408358590
San Luis Rey Heights,"{'latitude': 33.28662, 'longitude': -117.25611}",1408358588
San Luis Rey Heights,"{'latitude': 33.28665, 'longitude': -117.25605}",1408321183
San Luis Rey Heights,"{'latitude': 33.28694, 'longitude': -117.25666}",1408310258
San Luis Rey Heights,"{'latitude': 33.28668, 'longitude': -117.25608}",1408305244
San Luis Rey Heights,"{'latitude': 33.29611, 'longitude': -117.22088}",1408304672
San Luis Rey Heights,"{'latitude': 33.29609, 'longitude': -117.2208}",1408304530
Temecula,"{'latitude': 33.54057, 'longitude': -117.15954}",1408303080
Temecula,"{'latitude': 33.53817, 'longitude': -117.1522}",1408300204
Temecula,"{'latitude': 33.53822, 'longitude': -117.15222}",1408297444
Temecula,"{'latitude': 33.53814, 'longitude': -117.15227}",1408281377
Temecula,"{'latitude': 33.53814, 'longitude': -117.15223}",1408255199
Temecula,"{'latitude': 33.53814, 'longitude': -117.15221}",1408254677
Murrieta,"{'latitude': 33.55277, 'longitude': -117.19391}",1408250575
Murrieta,"{'latitude': 33.55423, 'longitude': -117.22385}",1408245887
Murrieta,"{'latitude': 33.55427, 'longitude': -117.22384}",1408243333
Murrieta,"{'latitude': 33.56315, 'longitude': -117.20909}",1408234425
Temecula,"{'latitude': 33.53119, 'longitude': -117.15268}",1408231823
San Luis Rey Heights,"{'latitude': 33.28652, 'longitude': -117.2561}",1408206714
San Luis Rey Heights,"{'latitude': 33.28648, 'longitude': -117.25611}",1408206043
San Luis Rey Heights,"{'latitude': 33.28686, 'longitude': -117.25628}",1408176409
San Luis Rey Heights,"{'latitude': 33.28686, 'longitude': -117.25625}",1408176408
San Luis Rey Heights,"{'latitude': 33.29617, 'longitude': -117.22114}",1408175918
Bonsall,"{'latitude': 33.29224, 'longitude': -117.22415}",1408175617
Vista,"{'latitude': 33.23502, 'longitude': -117.22621}",1408175318
Vista,"{'latitude': 33.22746, 'longitude': -117.22613}",1408175272
Vista,"{'latitude': 33.20328, 'longitude': -117.24198}",1408174971
Vista,"{'latitude': 33.20153, 'longitude': -117.24511}",1408174952
Vista,"{'latitude': 33.19763, 'longitude': -117.25101}",1408174124
Vista,"{'latitude': 33.22246, 'longitude': -117.22533}",1408173154
Bonsall,"{'latitude': 33.258, 'longitude': -117.23724}",1408172766
Bonsall,"{'latitude': 33.28961, 'longitude': -117.22527}",1408171817
San Luis Rey Heights,"{'latitude': 33.28845, 'longitude': -117.25111}",1408171568
San Luis Rey Heights,"{'latitude': 33.2866, 'longitude': -117.25615}",1408123783
San Luis Rey Heights,"{'latitude': 33.2866, 'longitude': -117.25615}",1408123534
Temecula,"{'latitude': 33.48208, 'longitude': -117.14135}",1408122254
Temecula,"{'latitude': 33.53087, 'longitude': -117.15143}",1408121495
Temecula,"{'latitude': 33.53867, 'longitude': -117.15233}",1408108519
Temecula,"{'latitude': 33.53817, 'longitude': -117.15222}",1408077079
Temecula,"{'latitude': 33.52612, 'longitude': -117.15187}",1408068380
Temecula,"{'latitude': 33.53809, 'longitude': -117.15238}",1408062741
Temecula,"{'latitude': 33.53867, 'longitude': -117.15233}",1408061185
Temecula,"{'latitude': 33.52346, 'longitude': -117.16098}",1408060263
Temecula,"{'latitude': 33.52107, 'longitude': -117.16495}",1408060075
Temecula,"{'latitude': 33.51912, 'longitude': -117.16785}",1408045369
Temecula,"{'latitude': 33.51912, 'longitude': -117.16785}",1408045124
Temecula,"{'latitude': 33.52109, 'longitude': -117.16611}",1408044792
Temecula,"{'latitude': 33.52134, 'longitude': -117.16615}",1408044690
Temecula,"{'latitude': 33.51921, 'longitude': -117.16772}",1408043915
Temecula,"{'latitude': 33.51916, 'longitude': -117.16783}",1408029044
Temecula,"{'latitude': 33.52165, 'longitude': -117.16403}",1408028825
Temecula,"{'latitude': 33.53822, 'longitude': -117.15222}",1407995600
Temecula,"{'latitude': 33.52428, 'longitude': -117.16106}",1407994152
Temecula,"{'latitude': 33.52112, 'longitude': -117.16498}",1407993924
Temecula,"{'latitude': 33.52284, 'longitude': -117.14963}",1407993751
Temecula,"{'latitude': 33.5311, 'longitude': -117.15133}",1407993691
Temecula,"{'latitude': 33.53813, 'longitude': -117.15212}",1407990877
Temecula,"{'latitude': 33.48256, 'longitude': -117.10208}",1407989876
Temecula,"{'latitude': 33.47909, 'longitude': -117.106}",1407987825
Temecula,"{'latitude': 33.47606, 'longitude': -117.12275}",1407987749
Temecula,"{'latitude': 33.47536, 'longitude': -117.1289}",1407987717
Ridgecrest Estates,"{'latitude': 33.39714, 'longitude': -117.17173}",1407987283
San Luis Rey Heights,"{'latitude': 33.33239, 'longitude': -117.16007}",1407987021
Bonsall,"{'latitude': 33.28969, 'longitude': -117.22552}",1407986640
San Luis Rey Heights,"{'latitude': 33.28854, 'longitude': -117.25162}",1407986352
San Luis Rey Heights,"{'latitude': 33.28688, 'longitude': -117.25632}",1407982101
San Luis Rey Heights,"{'latitude': 33.28671, 'longitude': -117.25613}",1407976714
